Name,Description,Link,City,Zip,Member Count,Topic Category,Topics,Past Events
Boston Area Social Singles,Adventurous singles in the Greater Boston area looking to mingle the natural way around Massachusett,https://www.meetup.com/social-and-single,Dedham,02026,2818,Social Activities,"Kayaking, Outdoor Adventures, Singles 30's-50's, Outdoors, Singles, Wine Tasting, Hiking, New In Town, Dining Out, Adventure, Fun Times, Cruises, Eating & Drinking, Nightlife, Co-ed Adult Dodgeball","Sunset paddle, anyone?   (ID: 139833112, Date: 2013-09-14T17:30-04:00); Let's hike Worlds's End Reservation! (ID: 145295552, Date: 2013-10-19T16:30-04:00); *50% Off Event* BYPA 12th Anniversary Party ""Night Circus - a Masquerade Ball"" (ID: 176359952, Date: 2014-04-12T19:00-04:00)"
Boston Predictive Analytics,"<p> </p>
<p> </p>
<iframe src=""http://www.youtube.com/embed/UvUOAyLlNr0"" width=""420"" height=""315"" st",https://www.meetup.com/boston-predictive-analytics,Cambridge,02142,3263,Technology,"Business Intelligence, Data Science, Big Data, R Project for Statistical Computing, Software Development, Professional Networking, Data Visualization, Web Analytics, Data Analytics, Text Analytics, Predictive Analytics, Python, Machine Learning, Data Mining","Twitter Sentiment:  Health Predictions:  Python, R Text Mining Tutorials (ID: 17462846, Date: 2011-06-22T18:30-04:00); ""Big Data"" ... Applications From Enterprises to Individuals (ID: 16247976, Date: 2011-11-15T18:30-05:00); Founders and Marketers: Learn Cutting Edge Startup Marketing  (ID: 50644502, Date: 2012-02-16T18:30-05:00)"
Boston Tennis Players,"<p>Hello,</p>
<p>This group is for friendly and active tennis players&nbsp;who are eager to play ten",https://www.meetup.com/boston-tennis,Cambridge,02142,2892,Sports & Fitness,"Tennis, Outdoors, Fun Times, Social, Fitness, Recreational Sports, Exercise, Sports and Socials, Singles","Monday Tennis at Waldstein Park (ID: 12952588, Date: 2010-03-22T18:00-04:00); Monday Tennis at Waldstein Park (ID: 12952589, Date: 2010-03-22T18:00-04:00); boston tennis Meetup (ID: 12952349, Date: 2010-04-04T19:00-04:00)"
Boston Machine Learning,<p>Gaining the intuition necessary to solve problems with machine learning is challenging. While the,https://www.meetup.com/bostonml,Cambridge,02142,7053,Technology,"Statistical Computing, Open Source, Python, Data Visualization, Machine Learning","Tufts Data Science GIM (ID: 208425722, Date: 2014-09-22T21:00-04:00); IPython Notebook Workshop: Intro to Data Science (ID: 208426992, Date: 2014-09-29T21:00-04:00); Recommender Systems (ID: 208939452, Date: 2014-10-14T21:00-04:00)"
Boston Blockchain Network,"The Boston Blockchain Network is a community of 1,800+ experts, founders, developers, and other busi",https://www.meetup.com/boston-blockchain-network,Boston,02109,1875,Technology,"Currency Trading, Blockchain, Ethereum, Cryptocurrency, Digital Currency, Bitcoin, Decentralized Systems & Applications, Cryptography, Virtual Currency, Knowledge Sharing, Blockchain Security","Ted Talk Speaker to Discuss Potential of Blockchain Technology (ID: 240576842, Date: 2017-06-20T18:30-04:00); Adding Concurrency to Smart Contracts with Maurice Herlihy (ID: 241236845, Date: 2017-07-19T18:30-04:00); Discreet Log Contracts with Tadge Dryja (ID: 241987509, Date: 2017-08-15T18:30-04:00)"
Gen Robotics Boston,"Getting together the new generation of roboticists and people who love robots in Boston.

If you are",https://www.meetup.com/gen-robotics-boston,Boston,02108,57,Technology,"Open Source, Robotics, Software Development, Web Technology, Web Development, Artificial Intelligence, New Technology, Makers",
Boston Adventure Meetup,Our group is for people who like to socialize while trying new activities. Whether you are into ligh,https://www.meetup.com/boston-adventure-meetup,Malden,02148,1031,Social Activities,"Kayaking, Social, Outdoors, Fun Times, Outdoor Adventures, Stand-up Comedy, Escape Games, Make New Friends, New In Town, Comedy Show, Hiking, Social Networking, Comedy Club, Comedy, Adventure","Boston Lights at the Franklin Park Zoo (ID: 288639333, Date: 2022-10-01T19:45-04:00); Drinks and Boda Borg (ID: 288939730, Date: 2022-10-14T19:00-04:00); Project Putt (and Boston Children's Hospital Blood Drive) (ID: 289345328, Date: 2022-11-05T16:00-04:00)"
The Boston Robotics Group,"Promoting technology innovation and marketing collaboration in Robotics. \



Robotics are at the in",https://www.meetup.com/the-boston-robotics-meetup-group,Boston,02210,1492,Technology,"Robotics, Drones, UAV, Unmanned Vehicles, M2M Devices, Artificial Intelligence, Smart Sensors, Embedded Systems, Personal Robots, Autonomous Robots, ROS, Navigation","The Boston Robotics February Meetup (ID: 9413923, Date: 2009-02-28T19:00-05:00); The Boston Robotics March Meetup (ID: 9848005, Date: 2009-03-25T19:00-04:00); The Boston Robotics April Meetup (ID: 10036889, Date: 2009-04-28T19:00-04:00)"
Boston Fishing Enthusiasts,<p>Hi! <br> It's time for Boston to have a fishing group. New England has the best seafood on the Ea,https://www.meetup.com/bostonfishing,Boston,02125,497,Travel & Outdoor,"Fishing, Saltwater Fishing, Freshwater Fishing, Sports and Recreation, Boating, Outdoors, Bass Fishing, Fly Fishing, Kayak Fishing, Social","go ice fishing! (ID: 16389068, Date: 2011-02-12T07:30-05:00); Ice Fishing This Long Weekend? (ID: 16563967, Date: 2011-02-21T08:00-05:00); L.L.Bean Dedham Fishing Weekend (ID: 16899172, Date: 2011-03-19T10:00-04:00)"
Boston Kubernetes Meetup,"A group for people interested in talking about and hacking on Kubernetes, Google’s solution for sche",https://www.meetup.com/boston-kubernetes-meetup,Cambridge,02138,2091,Technology,"Software Development, New Technology, DevOps, Docker, Kubernetes","Key concepts for stateful services, and custom high availability, in Kubernetes! (ID: 228897329, Date: 2016-03-02T18:30-05:00); Java-based microservices in Kubernetes and What's new for 1.2 (ID: 229959808, Date: 2016-05-09T18:30-04:00); Kubernetes Meetup #3!! (ID: 234126281, Date: 2016-09-26T19:00-04:00)"
Meetup for Argo - Boston,"Gather, discuss, and share about the Argo Open Source Project:

* Argo Workflows
* Argo Events
* Arg",https://www.meetup.com/the-argo-meetup-boston,Boston,02108,22,Technology,"Linux, Open Source, Cloud Computing, Virtualization, PaaS (Platform as a Service), Configuration Management, DevOps, Continuous Delivery, System Administration","The Argo Meetup with Christopher Lane at Chick-fil-A (ID: 284411835, Date: 2022-03-08T19:00-05:00); Meetup for Argo with Ricardo Rocha from CERN (ID: 284488136, Date: 2022-04-06T19:00-04:00); Meetup for Argo with Ravi Lachhman from Shipa (Hybrid!) (ID: 285083921, Date: 2022-05-05T18:00-04:00)"
Corks + Melanin Boston,"Welcome to the place where ‘WE’ enjoy Bottled Poetry

We’re a group of complex melanated individuals",https://www.meetup.com/corksandmelaninbos,Boston,02116,93,No category,"Wine, Black Professionals, Wine Tasting, Wine Lovers, Wine and Food Pairing, Black Entrepreneurs, Black Singles, Black Women, Black Men","Holiday Tasting at The Urban Grape (ID: 282198645, Date: 2021-12-20T17:00-05:00); Melanin Wine Down (ID: 283716669, Date: 2022-03-20T17:00-04:00); Melanin Wine Down (ID: 284967675, Date: 2022-04-24T16:30-04:00)"
Boston Adventure Meetup,Our group is for people who like to socialize while trying new activities. Whether you are into ligh,https://www.meetup.com/boston-adventure-meetup,Malden,02148,1031,Social Activities,"Kayaking, Social, Outdoors, Fun Times, Outdoor Adventures, Stand-up Comedy, Escape Games, Make New Friends, New In Town, Comedy Show, Hiking, Social Networking, Comedy Club, Comedy, Adventure","Boston Lights at the Franklin Park Zoo (ID: 288639333, Date: 2022-10-01T19:45-04:00); Drinks and Boda Borg (ID: 288939730, Date: 2022-10-14T19:00-04:00); Project Putt (and Boston Children's Hospital Blood Drive) (ID: 289345328, Date: 2022-11-05T16:00-04:00)"
Polkadot and Kusama - Boston,"Welcome to Polkadot, Boston. This is the place for learning and hacking on Polkadot, a multichain pl",https://www.meetup.com/polkadot-boston,Boston,02108,127,Technology,"Open Source, Software Development, Internet Professionals, Web Technology, CMS (Content Management Systems), Computer Programming, Polkadot, New Technology","An Intro to Polkadot and Substrate (ID: 267584461, Date: 2020-02-06T18:00-05:00); Introduction to Substrate Meetup (ID: 269029891, Date: 2020-03-09T12:00-04:00); Sub0 Online - A Substrate Developer Community Conference (ID: 270112095, Date: 2020-04-28T06:00-04:00)"
Metro Boston Publishers,"Metro Boston Publishers, the flagship regional group of the Independent Publishers of New England (I",https://www.meetup.com/metro-boston-publishers,Arlington,02476,32,Writing,"Indie Publishing, Nonprofit, Education & Technology, Authors, Publishers, Writing Workshops, Film and Video Production, Getting Published, Digital Publishing, Self-Publishing, Non-Fiction Writing, Publishing Your Work, Book Publishing, Writing and Publishing","Monetizing Your Intellectual Property (ID: 258677766, Date: 2019-02-11T18:30-05:00); The Fastest Way to Success: Why You Need to Be a Published Author (ID: 259069608, Date: 2019-03-14T18:30-04:00); Metro Boston Publishers Monthly Zoom (ID: 291728306, Date: 2023-03-15T19:00-04:00)"
Boston - Scotland Cycling,"\*\*\* SPRING IS HERE EARLY !
We Return to Cycling Early - based on WARM weather Forecasts.
Hope to ",https://www.meetup.com/boston-scotland-cycling,Cambridge,02138,555,Travel & Outdoor,"Fitness, Bicycling, Outdoors, Outdoor Fitness, International Travel, Outdoor Adventures, Road Cycling, Adventure Travel, Eating & Drinking, Finding Travel Companions for Adventures, Singles Who Travel, Cycling","Let's Talk Scotland and Cycling,  Sunday NOON, Harvard Square ! (ID: 247840437, Date: 2018-02-18T12:00-05:00); SATURDAY, Ride at 2 pm, Hatch Shell;  3pm- Coffee and Cake (ID: 248032297, Date: 2018-02-24T14:00-05:00); Coffee, Chat, Scotland VIDEOS, Thurs. 5:30pm Harvard Square  $ 3. - 7. Parking (ID: 248234544, Date: 2018-03-01T17:30-05:00)"
Boston Ruby Group,"Moved to luma: [https://lu.ma/bostonrb](https://lu.ma/bostonrb) 

[Boston Ruby Group](https://lu.ma/",https://www.meetup.com/bostonrb,Boston,02210,1085,Technology,"Ruby, Ruby On Rails, Open Source, Web Development, Computer Programming","August Meeting (ID: 233166602, Date: 2016-08-09T18:30-04:00); Project Night (ID: 232970892, Date: 2016-09-06T18:30-04:00); September Meeting (ID: 233426710, Date: 2016-09-13T19:00-04:00)"
Ladies That UX Boston,Our mission is to celebrate and empower women and non-binary people in UX. We're a meetup group for ,https://www.meetup.com/ladies-that-ux-boston,Boston,02108,3327,Technology,"Web Design, Information Architecture, Interaction Design, Women in Technology, User Experience, Usability, User Research, UX Design, UI/UX Design, UI Design, Mobile User Experience","A Conversation with Stefania Mallet, CEO of ezCater (ID: 241064742, Date: 2017-07-20T18:00-04:00); Building Your Identity: Personal Branding For Creatives (ID: 241044881, Date: 2017-09-21T18:00-04:00); Tactics for Earning Stakeholder Buy-In (ID: 243915941, Date: 2017-10-19T18:00-04:00)"
Boston Data Science,<p>This is a group for data science and analytics professionals and enthusiasts who want to launch a,https://www.meetup.com/boston-data-science,Cambridge,02138,989,Technology,"Python, Innovation, New Technology, Professional Networking, Mobile Technology, Open Data, Technology Startups, Internet Startups","Intro to Python Programming (ID: 240088936, Date: 2017-05-20T10:00-04:00); Python for Data Analysis (ID: 240181666, Date: 2017-06-03T10:00-04:00); Python for Machine Learning (ID: 240182321, Date: 2017-06-10T10:00-04:00)"
UX Writing - Boston,<p>UX Writing is already enjoying amazing growth within the user experience field. Let's continue to,https://www.meetup.com/ux-writing-boston,Boston,02108,134,Technology,"User Experience, Content Strategy, UX Design, UI/UX Design, Content Design","Write Early, Write Often (ID: 271510388, Date: 2020-06-30T17:00-04:00); UX Writing Forum - a Digital Event (ID: 271801018, Date: 2020-07-14T12:45-04:00); The Science Behind Visual Cues in UX/UI Design (ID: 272600160, Date: 2020-08-25T18:30-04:00)"
Corks + Melanin Boston,"Welcome to the place where ‘WE’ enjoy Bottled Poetry

We’re a group of complex melanated individuals",https://www.meetup.com/corksandmelaninbos,Boston,02116,93,No category,"Wine, Black Professionals, Wine Tasting, Wine Lovers, Wine and Food Pairing, Black Entrepreneurs, Black Singles, Black Women, Black Men","Holiday Tasting at The Urban Grape (ID: 282198645, Date: 2021-12-20T17:00-05:00); Melanin Wine Down (ID: 283716669, Date: 2022-03-20T17:00-04:00); Melanin Wine Down (ID: 284967675, Date: 2022-04-24T16:30-04:00)"
Meetup for Argo - Boston,"Gather, discuss, and share about the Argo Open Source Project:

* Argo Workflows
* Argo Events
* Arg",https://www.meetup.com/the-argo-meetup-boston,Boston,02108,22,Technology,"Linux, Open Source, Cloud Computing, Virtualization, PaaS (Platform as a Service), Configuration Management, DevOps, Continuous Delivery, System Administration","The Argo Meetup with Christopher Lane at Chick-fil-A (ID: 284411835, Date: 2022-03-08T19:00-05:00); Meetup for Argo with Ricardo Rocha from CERN (ID: 284488136, Date: 2022-04-06T19:00-04:00); Meetup for Argo with Ravi Lachhman from Shipa (Hybrid!) (ID: 285083921, Date: 2022-05-05T18:00-04:00)"
Boston - Scotland Cycling,"\*\*\* SPRING IS HERE EARLY !
We Return to Cycling Early - based on WARM weather Forecasts.
Hope to ",https://www.meetup.com/boston-scotland-cycling,Cambridge,02138,555,Travel & Outdoor,"Fitness, Bicycling, Outdoors, Outdoor Fitness, International Travel, Outdoor Adventures, Road Cycling, Adventure Travel, Eating & Drinking, Finding Travel Companions for Adventures, Singles Who Travel, Cycling","Let's Talk Scotland and Cycling,  Sunday NOON, Harvard Square ! (ID: 247840437, Date: 2018-02-18T12:00-05:00); SATURDAY, Ride at 2 pm, Hatch Shell;  3pm- Coffee and Cake (ID: 248032297, Date: 2018-02-24T14:00-05:00); Coffee, Chat, Scotland VIDEOS, Thurs. 5:30pm Harvard Square  $ 3. - 7. Parking (ID: 248234544, Date: 2018-03-01T17:30-05:00)"
Healthcare Interop Boston,"<p>As Healthcare IT professionals, we know very well the complexity of developing and managing the m",https://www.meetup.com/healthcare-interop-boston,Boston,02108,829,Technology,"Software Development, Healthcare Professionals, New Technology, Medical & Health Sciences, Healthcare IT, Mobile Development, Mobile Health, Open Standards, Healthcare Innovation, Digital Health","Healthcare IT Interoperability: An Introduction and Technical Discussion (ID: 252194570, Date: 2018-07-17T18:00-04:00); Healthcare Data Sucks: Why Coding and Billing Lacks Innovation (ID: 253112632, Date: 2018-08-21T18:00-04:00); Healthcare on FHIR: A Review of HL7’s Hottest Healthcare Technology Standard (ID: 254374523, Date: 2018-09-18T18:00-04:00)"
Products That Count Boston,Products That Count is one of the largest and undoubtedly the most influential global network of pro,https://www.meetup.com/productsthatcountboston,Boston,02113,444,Career & Business,"Small Business, Software Product Management, Entrepreneurship, Business Strategy, Small Business Marketing Strategy, Women Entrepreneurs, Business Referral Networking, Product Management, Professional Networking, Startup Businesses","1/16/19: Doppler Labs fmr CEO on Building For Your Ears (ID: 256476749, Date: 2019-01-16T19:00-05:00); 2/13/19: Bazaarvoice Product VP on The Power of Pattern Recognition (ID: 258072116, Date: 2019-02-13T19:00-05:00); 3/12/19: RetailMeNot fmr Product VP on Simplifying Product Strategies (ID: 258682890, Date: 2019-03-12T19:00-04:00)"
